No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi,,,,,,seconds
0,D3050,BOTTOM_CAP_REJ_TR1,1,2024-01-23T09:46:14.877015,Checking,1,,9,46,14.877015,35174.87702,0
1,D4116,S8_OFF_SET_TR1,20.95,2024-01-23T09:46:14.896834,Setting,1,,9,46,14.896834,35174.89683,0.019819
2,M32,AIR_PRESSURE_LOW,0,2024-01-23T09:46:14.908071,Alarm,1,,9,46,14.908071,35174.90807,0.031056
3,D3052,SILICON_PRESENCE_REJ_TR1,2,2024-01-23T09:46:14.949538,Checking,1,,9,46,14.949538,35174.94954,0.072523
4,M33,INDEX_MOTOR_OVERLOAD,0,2024-01-23T09:46:14.995920,Alarm,1,,9,46,14.99592,35174.99592,0.118905
5,D4124,S8_MINIMUN_HEIGHT_VALUE_TR1,21,2024-01-23T09:46:15.005904,Setting,1,,9,46,15.005904,35175.0059,0.128889
6,M34,MANUAL_CONTROL_NOT_ON,0,2024-01-23T09:46:15.049098,Alarm,1,,9,46,15.049098,35175.0491,0.172083
7,D3054,COVER_PRESENCE_REJ_TR1,2,2024-01-23T09:46:15.055036,Checking,1,,9,46,15.055036,35175.05504,0.178021
8,M35,EMERGENCY_STOP_PREESD,0,2024-01-23T09:46:15.110269,Alarm,1,,9,46,15.110269,35175.11027,0.233254
9,D4128,S8_MAXIMUM_HEIGHT_VALUE_TR1,21.32,2024-01-23T09:46:15.119117,Setting,1,,9,46,15.119117,35175.11912,0.242102
10,M36,MANCHINE_IN_AUTO_MODE,0,2024-01-23T09:46:15.174286,Alarm,1,,9,46,15.174286,35175.17429,0.297271
11,D3056,HEIGHT_CHK_REJ_TR1,3,2024-01-23T09:46:15.211797,Checking,1,,9,46,15.211797,35175.2118,0.334782
12,D3018,errorProduct,0,2024-01-23T09:46:15.222029,Counting,1,,9,46,15.222029,35175.22203,0.345014
13,D4316,S8_OFF_SET_TR3,21.07,2024-01-23T09:46:15.228392,Setting,1,,9,46,15.228392,35175.22839,0.351377
14,D3058,LEAK_TEST_CHK_OK_TR1,2,2024-01-23T09:46:15.255615,Checking,1,,9,46,15.255615,35175.25562,0.3786
15,D4324,S8_MINIMUM_HEIGHT_VALUE_TR3,21,2024-01-23T09:46:15.271547,Setting,1,,9,46,15.271547,35175.27155,0.394532
16,D3064,BOTTOM_CAP_REJ_TR2,1,2024-01-23T09:46:15.306193,Checking,1,,9,46,15.306193,35175.30619,0.429178
17,D4328,S8_MAXIMUM_HEIGHT_VALUE_TR3,21.3,2024-01-23T09:46:15.350019,Setting,1,,9,46,15.350019,35175.35002,0.473004
18,D3066,SILICON_PRESENCE_REJ_TR2,2,2024-01-23T09:46:15.404944,Checking,1,,9,46,15.404944,35175.40494,0.527929
19,M37,MANUAL_MODE_SELECTED,0,2024-01-23T09:46:15.439781,Alarm,1,,9,46,15.439781,35175.43978,0.562766
20,D4216,S9_OFF_SET_TR2,20.75,2024-01-23T09:46:15.458988,Setting,1,,9,46,15.458988,35175.45899,0.581973
21,D3068,COVER_PRESENCE_REJ_TR2,2,2024-01-23T09:46:15.497291,Checking,1,,9,46,15.497291,35175.49729,0.620276
22,D4224,S9_MINIMUM_HEIGHT_VALUE_TR2,20.8,2024-01-23T09:46:15.513281,Setting,1,,9,46,15.513281,35175.51328,0.636266
23,M38,BOWL_FEEDER_SWITCH_NOT_ON,0,2024-01-23T09:46:15.553127,Alarm,1,,9,46,15.553127,35175.55313,0.676112
24,D3070,HEIGHT_CHK_REJ_TR2,4,2024-01-23T09:46:15.572922,Checking,1,,9,46,15.572922,35175.57292,0.695907
25,D4228,S9_MAXIMUM_HEIGHT_VALUE_TR2,21.4,2024-01-23T09:46:15.602808,Setting,1,,9,46,15.602808,35175.60281,0.725793
26,M39,LINEAR_FEEDER_SWITCH_NOT_ON,0,2024-01-23T09:46:15.622670,Alarm,1,,9,46,15.62267,35175.62267,0.745655
27,D3072,LEAK_TEST_CHK_TR2,1,2024-01-23T09:46:15.652140,Checking,1,,9,46,15.65214,35175.65214,0.775125
28,D4416,S9_OFF_SET_TR4,20.98,2024-01-23T09:46:15.681974,Setting,1,,9,46,15.681974,35175.68197,0.804959
29,M72,CC_LINK_COMMUNICATION_ERROR,0,2024-01-23T09:46:15.692706,Alarm,1,,9,46,15.692706,35175.69271,0.815691
30,D3076,BOTTOM_CAP_REJ_TR3,1,2024-01-23T09:46:15.759998,Checking,1,,9,46,15.759998,35175.76,0.882983
31,M73,SET_BATCH_QTY_RECHED,0,2024-01-23T09:46:15.770337,Alarm,1,,9,46,15.770337,35175.77034,0.893322
32,D4424,S9_HEIGHT_MINIMUM_VALUE_TR4,21,2024-01-23T09:46:15.779197,Setting,1,,9,46,15.779197,35175.7792,0.902182
33,D3078,SILICON_PRESENCE_REJ_TR3,2,2024-01-23T09:46:15.794407,Checking,1,,9,46,15.794407,35175.79441,0.917392
34,M41,S1_HORZ_PICK_&_PLACE_SLIDE_NOT_REV,0,2024-01-23T09:46:15.812959,Alarm,1,,9,46,15.812959,35175.81296,0.935944
35,D3080,COVER_PRESENCE_REJ_TR3,3,2024-01-23T09:46:15.848479,Checking,1,,9,46,15.848479,35175.84848,0.971464
36,M42,S1_SLING_PLATE_VERT_LIFT_CYL_NOT_DN_,0,2024-01-23T09:46:15.942222,Alarm,1,,9,46,15.942222,35175.94222,1.065207
37,D4428,S9_MAXIMUM_HEIGHT_VALUE_TR4,21.32,2024-01-23T09:46:15.944334,Setting,1,,9,46,15.944334,35175.94433,1.067319
38,D3082,HEIGHT_CHK_REJ_TR3,0,2024-01-23T09:46:15.965161,Checking,1,,9,46,15.965161,35175.96516,1.088146
39,M44,S2_HORZ_PICK_&_PLACE_CYL_NOT_REV,0,2024-01-23T09:46:15.985576,Alarm,1,,9,46,15.985576,35175.98558,1.108561
40,D3084,LEAK_TEST_CHK_TR3,5,2024-01-23T09:46:16.013027,Checking,1,,9,46,16.013027,35176.01303,1.136012
41,Run,Run,1,2024-01-23T09:46:16.071452,MachineStatus,1,,9,46,16.071452,35176.07145,1.194437
42,M45,S2_SING_PLATE_VERT_LIFT_CYL_NOT_DN,0,2024-01-23T09:46:16.072949,Alarm,1,,9,46,16.072949,35176.07295,1.195934
43,D3088,BOTTOM_CAL_REJ_TR4,1,2024-01-23T09:46:16.089776,Checking,1,,9,46,16.089776,35176.08978,1.212761
44,M47,S3_SILICON_PRESSING_CYL_NOT_UP_TR1,0,2024-01-23T09:46:16.141310,Alarm,1,,9,46,16.14131,35176.14131,1.264295
45,D3004,TOTAL_CNT_TR3,21,2024-01-23T09:46:16.142902,Counting,1,,9,46,16.142902,35176.1429,1.265887
46,D3090,SILICON_PRESENCE_REJ_TR4,3,2024-01-23T09:46:16.165123,Checking,1,,9,46,16.165123,35176.16512,1.288108
47,D3006,TOTAL_CNT_TR4,21,2024-01-23T09:46:16.193303,Counting,1,,9,46,16.193303,35176.1933,1.316288
48,M48,S3_SILICON_PRESSING_CYL_NOT_UP_TR2,0,2024-01-23T09:46:16.220051,Alarm,1,,9,46,16.220051,35176.22005,1.343036
49,D3092,COVER_PRESENCE_REJ_TR4,2,2024-01-23T09:46:16.235997,Checking,1,,9,46,16.235997,35176.236,1.358982
50,M49,S3_SILICON_PRESSING_CYL_NOT_UP_TR3,0,2024-01-23T09:46:16.253611,Alarm,1,,9,46,16.253611,35176.25361,1.376596
51,D3094,HEIGHT_CHK_REJ_TR4,4,2024-01-23T09:46:16.287915,Checking,1,,9,46,16.287915,35176.28792,1.4109
52,D3020,GOOD_CNT_TR1,12,2024-01-23T09:46:16.293899,Counting,1,,9,46,16.293899,35176.2939,1.416884
53,D3096,LEAK_TEST_CHK_TR4,1,2024-01-23T09:46:16.327503,Checking,1,,9,46,16.327503,35176.3275,1.450488
54,D3022,GOOD_CNT_TR2,12,2024-01-23T09:46:16.358109,Counting,1,,9,46,16.358109,35176.35811,1.481094
55,M50,S3_SILICON_PRESSING_CYL_NOT_UP_TR4,0,2024-01-23T09:46:16.359691,Alarm,1,,9,46,16.359691,35176.35969,1.482676
56,D3024,GOOD_CNT_TR3,11,2024-01-23T09:46:16.412402,Counting,1,,9,46,16.412402,35176.4124,1.535387
57,M52,S4_HORZ_PICK_&_PLACE_SLIDE_NOT_REV,0,2024-01-23T09:46:16.419273,Alarm,1,,9,46,16.419273,35176.41927,1.542258
58,M53,S4_SING_PLATE_VERT_LIFT_CYL_NOT_UP,0,2024-01-23T09:46:16.487192,Alarm,1,,9,46,16.487192,35176.48719,1.610177
59,D3026,GOOD_CNT_TR4,11,2024-01-23T09:46:16.496898,Counting,1,,9,46,16.496898,35176.4969,1.619883
60,M55,S5_VERT_SLIDE_NOT_DN,0,2024-01-23T09:46:16.547077,Alarm,1,,9,46,16.547077,35176.54708,1.670062
61,M57,S6_SUPPORT_CYL_NOT_DN_TR2,0,2024-01-23T09:46:16.640614,Alarm,1,,9,46,16.640614,35176.64061,1.763599
62,M58,S6_SUPPORT_CYL_NOT_DN_TR4,0,2024-01-23T09:46:16.685869,Alarm,1,,9,46,16.685869,35176.68587,1.808854
63,D3039,productCount,4,2024-01-23T09:46:16.719381,Counting,1,,9,46,16.719381,35176.71938,1.842366
64,M60,S6_WELDING_UNIT_NOT_READY,0,2024-01-23T09:46:16.747690,Alarm,1,,9,46,16.74769,35176.74769,1.870675
65,M59,S6_WELDING_MC_ALARM,0,2024-01-23T09:46:16.808563,Alarm,1,,9,46,16.808563,35176.80856,1.931548
66,D3150,ACT_BATCH_CNT,46,2024-01-23T09:46:16.827928,Counting,1,,9,46,16.827928,35176.82793,1.950913
67,M62,S7_SUPPORT_CYL_NOT_DN_TR1,0,2024-01-23T09:46:16.886916,Alarm,1,,9,46,16.886916,35176.88692,2.009901
68,D4120,S8_TOTAL_HEIGHT_TR1,21.25,2024-01-23T09:46:16.911209,Counting,1,,9,46,16.911209,35176.91121,2.034194
69,M63,S7_SUPPORT_CYL_NOT_DN_TR3,0,2024-01-23T09:46:16.990665,Alarm,1,,9,46,16.990665,35176.99067,2.11365
70,D4320,S8_TOTAL_HEIGHT_TR3,21.2,2024-01-23T09:46:17.000644,Counting,1,,9,46,17.000644,35177.00064,2.123629
71,M64,S7_WELDING_MC_ALARM,0,2024-01-23T09:46:17.025972,Alarm,1,,9,46,17.025972,35177.02597,2.148957
72,D4220,S9_TOTAL_HEIGHT_TR2,21.17,2024-01-23T09:46:17.089326,Counting,1,,9,46,17.089326,35177.08933,2.212311
73,M65,S7_WELDING_UNIT_NOT_READY,0,2024-01-23T09:46:17.144095,Alarm,1,,9,46,17.144095,35177.1441,2.26708
74,D4420,S9_TOTAL_HEIGHT_TR4,21.18,2024-01-23T09:46:17.154219,Counting,1,,9,46,17.154219,35177.15422,2.277204
75,M67,S10_HOLDING_CYL_NOT_REV_TR1-X110,0,2024-01-23T09:46:17.208377,Alarm,1,,9,46,17.208377,35177.20838,2.331362
76,D3043,EFF,54.7,2024-01-23T09:46:17.292296,Counting,1,,9,46,17.292296,35177.2923,2.415281
77,M68,S10_HOLDING_CUL_NOT_REV-X111,0,2024-01-23T09:46:17.293509,Alarm,1,,9,46,17.293509,35177.29351,2.416494
78,D3150,ACT_BATCH_CNT,46,2024-01-23T09:46:17.348493,Counting,1,,9,46,17.348493,35177.34849,2.471478
79,M69,S10_HOLDING_CYL_NOT_REV_TR3_-X130,0,2024-01-23T09:46:17.376377,Alarm,1,,9,46,17.376377,35177.37638,2.499362
80,M70,S11_HORZ_PICK_&_PLACE_SLIDE_NOT_REV_,0,2024-01-23T09:46:17.421363,Alarm,1,,9,46,17.421363,35177.42136,2.544348
81,M71,S10_HOLDING_CYL_NOT_REV_TR4,0,2024-01-23T09:46:17.471867,Alarm,1,,9,46,17.471867,35177.47187,2.594852
82,D3000,TOTAL_CNT_TR1,21,2024-01-23T09:46:17.494603,Counting,1,,9,46,17.494603,35177.4946,2.617588
83,M40,S3_HOLDING_CYL_NOT_REV,0,2024-01-23T09:46:17.522374,Alarm,1,,9,46,17.522374,35177.52237,2.645359
84,D3002,TOTAL_CNT_TR2,21,2024-01-23T09:46:17.559980,Counting,1,,9,46,17.55998,35177.55998,2.682965
85,M43,S6_HOLDING_CYL_NOT_REV,0,2024-01-23T09:46:17.632426,Alarm,1,,9,46,17.632426,35177.63243,2.755411
86,M46,S7_HOLDING_CYL_NOT_REV,0,2024-01-23T09:46:17.706737,Alarm,1,,9,46,17.706737,35177.70674,2.829722
87,M75,S1_LOW_LEVEL_FLG_TR1,0,2024-01-23T09:46:17.782748,Alarm,1,,9,46,17.782748,35177.78275,2.905733
88,M76,S1_LOW_LEVEL_FLG_TR2,0,2024-01-23T09:46:17.860710,Alarm,1,,9,46,17.86071,35177.86071,2.983695
89,M77,S1_LOW_LEVEL_FLG_TR3,0,2024-01-23T09:46:17.905932,Alarm,1,,9,46,17.905932,35177.90593,3.028917
90,M78,S1_LOW_LEVEL_FLG_TR4,0,2024-01-23T09:46:17.980049,Alarm,1,,9,46,17.980049,35177.98005,3.103034
91,M96,S4_LL_FLG_TR1,0,2024-01-23T09:46:18.073933,Alarm,1,,9,46,18.073933,35178.07393,3.196918
92,M97,S4_LL_FLG_TR2,0,2024-01-23T09:46:18.148912,Alarm,1,,9,46,18.148912,35178.14891,3.271897
93,M98,S4_LL_FLG_TR3,0,2024-01-23T09:46:18.258086,Alarm,1,,9,46,18.258086,35178.25809,3.381071
94,D4220,S9_TOTAL_HEIGHT_TR2,21.16,2024-01-23T09:46:18.268269,Counting,1,,9,46,18.268269,35178.26827,3.391254
95,M99,S4_LL_FLG_TR4,0,2024-01-23T09:46:18.342225,Alarm,1,,9,46,18.342225,35178.34223,3.46521
96,D4420,S9_TOTAL_HEIGHT_TR4,21.2,2024-01-23T09:46:18.352551,Counting,1,,9,46,18.352551,35178.35255,3.475536
97,M106,FRONT_DOOR_OPEN-X140,0,2024-01-23T09:46:18.422169,Alarm,1,,9,46,18.422169,35178.42217,3.545154
98,M107,BACK_DOOR_OPEN-X141,0,2024-01-23T09:46:18.473944,Alarm,1,,9,46,18.473944,35178.47394,3.596929
99,M108,LEFT_DOOR_OPEN-X142,0,2024-01-23T09:46:18.521043,Alarm,1,,9,46,18.521043,35178.52104,3.644028
100,M109,RIGHT_DOOR_OPEN-X143,0,2024-01-23T09:46:18.565845,Alarm,1,,9,46,18.565845,35178.56585,3.68883
101,M111,S12_JOB_NOT_ECEJTED_TR1,0,2024-01-23T09:46:18.610649,Alarm,1,,9,46,18.610649,35178.61065,3.733634
102,M112,S12_JOB_NOT_ECEJTED_TR2,0,2024-01-23T09:46:18.689261,Alarm,1,,9,46,18.689261,35178.68926,3.812246
103,M113,S12_JOB_NOT_ECEJTED_TR3,0,2024-01-23T09:46:18.783727,Alarm,1,,9,46,18.783727,35178.78373,3.906712
104,M114,S12_JOB_NOT_ECEJTED_TR4,0,2024-01-23T09:46:18.863376,Alarm,1,,9,46,18.863376,35178.86338,3.986361
105,M150,S1_LOW_LEVEL_FLG_TR1,0,2024-01-23T09:46:18.958106,Alarm,1,,9,46,18.958106,35178.95811,4.081091
106,M151,S1_LOW_LEVEL_FLG_TR2,0,2024-01-23T09:46:19.037529,Alarm,1,,9,46,19.037529,35179.03753,4.160514
107,M148,S1_LOW_LEVEL_FLG_TR3,0,2024-01-23T09:46:19.085096,Alarm,1,,9,46,19.085096,35179.0851,4.208081
108,D3039,productCount,8,2024-01-23T09:46:19.181204,Counting,1,,9,46,19.181204,35179.1812,4.304189
109,M149,S1_LOW_LEVEL_FLG_TR4,0,2024-01-23T09:46:19.182769,Alarm,1,,9,46,19.182769,35179.18277,4.305754
110,D3150,ACT_BATCH_CNT,50,2024-01-23T09:46:19.217860,Counting,1,,9,46,19.21786,35179.21786,4.340845
111,M143,S4_LL_FLG_TR1,0,2024-01-23T09:46:19.256913,Alarm,1,,9,46,19.256913,35179.25691,4.379898
112,M144,S4_LL_FLG_TR2,0,2024-01-23T09:46:19.328203,Alarm,1,,9,46,19.328203,35179.3282,4.451188
113,M145,S4_LL_FLG_TR3,0,2024-01-23T09:46:19.377026,Alarm,1,,9,46,19.377026,35179.37703,4.500011
114,D4120,S8_TOTAL_HEIGHT_TR1,21.21,2024-01-23T09:46:19.387363,Counting,1,,9,46,19.387363,35179.38736,4.510348
115,M146,S4_LL_FLG_TR4,0,2024-01-23T09:46:19.425467,Alarm,1,,9,46,19.425467,35179.42547,4.548452
116,M80,S1_BOTTOM_CAP_MISSING_TR1,0,2024-01-23T09:46:19.506693,Alarm,1,,9,46,19.506693,35179.50669,4.629678
117,D936,JOB_MIN,80,2024-01-23T09:46:19.573548,Counting,1,,9,46,19.573548,35179.57355,4.696533
118,M81,S3_SILICON_PRESENCE_MISSING_TR1,0,2024-01-23T09:46:19.665685,Alarm,1,,9,46,19.665685,35179.66569,4.78867
119,D3043,EFF,56.8,2024-01-23T09:46:19.684417,Counting,1,,9,46,19.684417,35179.68442,4.807402
120,M82,S5_COVER_PRESENCE_MISSING_TR1_,0,2024-01-23T09:46:19.723889,Alarm,1,,9,46,19.723889,35179.72389,4.846874
121,D3150,ACT_BATCH_CNT,50,2024-01-23T09:46:19.764455,Counting,1,,9,46,19.764455,35179.76446,4.88744
122,M83,S8_HEIGHT_CHK_MISSING_TR1,0,2024-01-23T09:46:19.800195,Alarm,1,,9,46,19.800195,35179.8002,4.92318
123,M84,S1_BOTTOM_CAP_MISSING_TR2,0,2024-01-23T09:46:19.881345,Alarm,1,,9,46,19.881345,35179.88135,5.00433
124,D3000,TOTAL_CNT_TR1,22,2024-01-23T09:46:19.888840,Counting,1,,9,46,19.88884,35179.88884,5.011825
125,M85,S3_SILICON_PRESENCE_MISSING_TR2,0,2024-01-23T09:46:19.927942,Alarm,1,,9,46,19.927942,35179.92794,5.050927
126,M86,S5_COVER_PRESENCE_MISSING_TR2,0,2024-01-23T09:46:19.982875,Alarm,1,,9,46,19.982875,35179.98288,5.10586
127,D3002,TOTAL_CNT_TR2,22,2024-01-23T09:46:20.004854,Counting,1,,9,46,20.004854,35180.00485,5.127839
128,M87,S9_HEIGHT_CHK_MISSING_TR2,0,2024-01-23T09:46:20.032224,Alarm,1,,9,46,20.032224,35180.03222,5.155209
129,D3004,TOTAL_CNT_TR3,22,2024-01-23T09:46:20.074852,Counting,1,,9,46,20.074852,35180.07485,5.197837
130,D3006,TOTAL_CNT_TR4,22,2024-01-23T09:46:20.119796,Counting,1,,9,46,20.119796,35180.1198,5.242781
131,M88,S1_BOTTOM_CAP_MISSING_TR3,0,2024-01-23T09:46:20.121478,Alarm,1,,9,46,20.121478,35180.12148,5.244463
132,M89,S3_SILICON_PRESENCE_MISSING_TR3,0,2024-01-23T09:46:20.211917,Alarm,1,,9,46,20.211917,35180.21192,5.334902
133,D3020,GOOD_CNT_TR1,13,2024-01-23T09:46:20.221761,Counting,1,,9,46,20.221761,35180.22176,5.344746
134,M90,S5_COVER_PRESENCE_MISSING_TR3,0,2024-01-23T09:46:20.250840,Alarm,1,,9,46,20.25084,35180.25084,5.373825
135,M91,S8_HEIGHT_CHK_MISSING_TR3,0,2024-01-23T09:46:20.301928,Alarm,1,,9,46,20.301928,35180.30193,5.424913
136,M92,S1_BOTTOM_CAP_MISSING_TR4,0,2024-01-23T09:46:20.348285,Alarm,1,,9,46,20.348285,35180.34829,5.47127
137,D3022,GOOD_CNT_TR2,13,2024-01-23T09:46:20.374282,Counting,1,,9,46,20.374282,35180.37428,5.497267
138,M93,S3_SILICON_PRESENCE_MISSING_TR4,0,2024-01-23T09:46:20.401371,Alarm,1,,9,46,20.401371,35180.40137,5.524356
139,M94,S5_COVER_PRESENCE_MISSING_TR4,0,2024-01-23T09:46:20.450133,Alarm,1,,9,46,20.450133,35180.45013,5.573118
140,M95,S9_HEIGHT_CHK_MC_TR4,0,2024-01-23T09:46:20.495087,Alarm,1,,9,46,20.495087,35180.49509,5.618072
141,M131,S7_WELDING_CHK_MISSING_TR1_,0,2024-01-23T09:46:20.543461,Alarm,1,,9,46,20.543461,35180.54346,5.666446
142,D3024,GOOD_CNT_TR3,12,2024-01-23T09:46:20.545484,Counting,1,,9,46,20.545484,35180.54548,5.668469
143,M132,S7_WELDING_CHK_MISSING_TR3,0,2024-01-23T09:46:20.584041,Alarm,1,,9,46,20.584041,35180.58404,5.707026
144,M133,S6_WELDING_CHK_MISSING_TR2,0,2024-01-23T09:46:20.633639,Alarm,1,,9,46,20.633639,35180.63364,5.756624
145,D3026,GOOD_CNT_TR4,12,2024-01-23T09:46:20.660480,Counting,1,,9,46,20.66048,35180.66048,5.783465
146,M134,S6_WELDING_CHK_MISSING_TR4,0,2024-01-23T09:46:20.709346,Alarm,1,,9,46,20.709346,35180.70935,5.832331
147,M115,S10_LEAK_TEST_MISS_TR1,0,2024-01-23T09:46:20.756995,Alarm,1,,9,46,20.756995,35180.757,5.87998
148,M51,S10_LEAK_TEST_MISS_TR2,0,2024-01-23T09:46:20.826224,Alarm,1,,9,46,20.826224,35180.82622,5.949209
149,M116,S10_LEAK_TEST_MISS_TR3,0,2024-01-23T09:46:20.922183,Alarm,1,,9,46,20.922183,35180.92218,6.045168
150,M117,S10_LEAK_TEST_MISS_TR4,0,2024-01-23T09:46:20.970841,Alarm,1,,9,46,20.970841,35180.97084,6.093826
151,M125,S1_B-F-1_JAM_,0,2024-01-23T09:46:21.029784,Alarm,1,,9,46,21.029784,35181.02978,6.152769
152,M126,S1_B-F-2_JAM_,0,2024-01-23T09:46:21.077139,Alarm,1,,9,46,21.077139,35181.07714,6.200124
153,M127,S2_B-F_-1_JAM,0,2024-01-23T09:46:21.149550,Alarm,1,,9,46,21.14955,35181.14955,6.272535
154,D4420,S9_TOTAL_HEIGHT_TR4,21.27,2024-01-23T09:46:21.159499,Counting,1,,9,46,21.159499,35181.1595,6.282484
155,M128,S4_B-F_-1_JAM_,0,2024-01-23T09:46:21.249085,Alarm,1,,9,46,21.249085,35181.24909,6.37207
156,M129,S4_B-F-2_JAM,0,2024-01-23T09:46:21.343238,Alarm,1,,9,46,21.343238,35181.34324,6.466223
157,D4120,S8_TOTAL_HEIGHT_TR1,21.16,2024-01-23T09:46:22.106786,Counting,1,,9,46,22.106786,35182.10679,7.229771
158,D4320,S8_TOTAL_HEIGHT_TR3,21.14,2024-01-23T09:46:22.181487,Counting,1,,9,46,22.181487,35182.18149,7.304472
159,D3043,EFF,58.6,2024-01-23T09:46:22.420918,Counting,1,,9,46,22.420918,35182.42092,7.543903
160,D3150,ACT_BATCH_CNT,54,2024-01-23T09:46:22.467779,Counting,1,,9,46,22.467779,35182.46778,7.590764
161,D3000,TOTAL_CNT_TR1,23,2024-01-23T09:46:22.536883,Counting,1,,9,46,22.536883,35182.53688,7.659868
162,D3002,TOTAL_CNT_TR2,23,2024-01-23T09:46:22.613761,Counting,1,,9,46,22.613761,35182.61376,7.736746
163,D3004,TOTAL_CNT_TR3,23,2024-01-23T09:46:22.692862,Counting,1,,9,46,22.692862,35182.69286,7.815847
164,D3006,TOTAL_CNT_TR4,23,2024-01-23T09:46:22.769187,Counting,1,,9,46,22.769187,35182.76919,7.892172
165,D3020,GOOD_CNT_TR1,14,2024-01-23T09:46:22.888018,Counting,1,,9,46,22.888018,35182.88802,8.011003
166,D3022,GOOD_CNT_TR2,14,2024-01-23T09:46:22.970202,Counting,1,,9,46,22.970202,35182.9702,8.093187
167,D3024,GOOD_CNT_TR3,13,2024-01-23T09:46:23.064158,Counting,1,,9,46,23.064158,35183.06416,8.187143
168,D3026,GOOD_CNT_TR4,13,2024-01-23T09:46:23.139052,Counting,1,,9,46,23.139052,35183.13905,8.262037
169,D3039,productCount,12,2024-01-23T09:46:23.345255,Counting,1,,9,46,23.345255,35183.34526,8.46824
170,D3150,ACT_BATCH_CNT,54,2024-01-23T09:46:23.402623,Counting,1,,9,46,23.402623,35183.40262,8.525608
171,D4120,S8_TOTAL_HEIGHT_TR1,21.24,2024-01-23T09:46:24.469869,Counting,1,,9,46,24.469869,35184.46987,9.592854
172,D4320,S8_TOTAL_HEIGHT_TR3,21.17,2024-01-23T09:46:24.551160,Counting,1,,9,46,24.55116,35184.55116,9.674145
173,D4220,S9_TOTAL_HEIGHT_TR2,21.17,2024-01-23T09:46:24.625032,Counting,1,,9,46,24.625032,35184.62503,9.748017
174,D4420,S9_TOTAL_HEIGHT_TR4,21.21,2024-01-23T09:46:24.709925,Counting,1,,9,46,24.709925,35184.70993,9.83291
175,D3150,ACT_BATCH_CNT,58,2024-01-23T09:46:24.881097,Counting,1,,9,46,24.881097,35184.8811,10.004082
176,D3000,TOTAL_CNT_TR1,24,2024-01-23T09:46:24.982666,Counting,1,,9,46,24.982666,35184.98267,10.105651
177,D3002,TOTAL_CNT_TR2,24,2024-01-23T09:46:25.077808,Counting,1,,9,46,25.077808,35185.07781,10.200793
178,D3004,TOTAL_CNT_TR3,24,2024-01-23T09:46:25.157344,Counting,1,,9,46,25.157344,35185.15734,10.280329
179,D3006,TOTAL_CNT_TR4,24,2024-01-23T09:46:25.203719,Counting,1,,9,46,25.203719,35185.20372,10.326704
180,D3020,GOOD_CNT_TR1,15,2024-01-23T09:46:25.321898,Counting,1,,9,46,25.321898,35185.3219,10.444883
181,D3022,GOOD_CNT_TR2,15,2024-01-23T09:46:25.398406,Counting,1,,9,46,25.398406,35185.39841,10.521391
182,D3024,GOOD_CNT_TR3,14,2024-01-23T09:46:25.448604,Counting,1,,9,46,25.448604,35185.4486,10.571589
183,D3026,GOOD_CNT_TR4,14,2024-01-23T09:46:25.496881,Counting,1,,9,46,25.496881,35185.49688,10.619866
184,D3039,productCount,16,2024-01-23T09:46:25.733342,Counting,1,,9,46,25.733342,35185.73334,10.856327
185,D3150,ACT_BATCH_CNT,58,2024-01-23T09:46:25.827573,Counting,1,,9,46,25.827573,35185.82757,10.950558
186,D3043,EFF,60.4,2024-01-23T09:46:26.229742,Counting,1,,9,46,26.229742,35186.22974,11.352727
187,D4120,S8_TOTAL_HEIGHT_TR1,21.26,2024-01-23T09:46:27.010769,Counting,1,,9,46,27.010769,35187.01077,12.133754
188,D4320,S8_TOTAL_HEIGHT_TR3,21.16,2024-01-23T09:46:27.055578,Counting,1,,9,46,27.055578,35187.05558,12.178563
189,D4220,S9_TOTAL_HEIGHT_TR2,21.19,2024-01-23T09:46:27.130322,Counting,1,,9,46,27.130322,35187.13032,12.253307
190,D4420,S9_TOTAL_HEIGHT_TR4,21.18,2024-01-23T09:46:27.204514,Counting,1,,9,46,27.204514,35187.20451,12.327499
191,D3026,GOOD_CNT_TR4,15,2024-01-23T09:46:27.778001,Counting,1,,9,46,27.778001,35187.778,12.900986
192,D3039,productCount,20,2024-01-23T09:46:27.987853,Counting,1,,9,46,27.987853,35187.98785,13.110838
193,D3150,ACT_BATCH_CNT,62,2024-01-23T09:46:28.038506,Counting,1,,9,46,28.038506,35188.03851,13.161491
194,D4120,S8_TOTAL_HEIGHT_TR1,21.27,2024-01-23T09:46:28.125514,Counting,1,,9,46,28.125514,35188.12551,13.248499
195,D3043,EFF,62,2024-01-23T09:46:28.401538,Counting,1,,9,46,28.401538,35188.40154,13.524523
196,D3150,ACT_BATCH_CNT,62,2024-01-23T09:46:28.476219,Counting,1,,9,46,28.476219,35188.47622,13.599204
197,D3000,TOTAL_CNT_TR1,25,2024-01-23T09:46:28.559998,Counting,1,,9,46,28.559998,35188.56,13.682983
198,D3002,TOTAL_CNT_TR2,25,2024-01-23T09:46:28.605511,Counting,1,,9,46,28.605511,35188.60551,13.728496
199,D3004,TOTAL_CNT_TR3,25,2024-01-23T09:46:28.649096,Counting,1,,9,46,28.649096,35188.6491,13.772081
200,D3006,TOTAL_CNT_TR4,25,2024-01-23T09:46:28.696963,Counting,1,,9,46,28.696963,35188.69696,13.819948
